timestamp_utc,border_id,metric,mw,pseudo_capacity_mw,congestion_util,congestion_flag
2025-11-05 22:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-05 23:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 00:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 01:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 02:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 03:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 04:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 05:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 06:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 07:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 08:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 09:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 10:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 11:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 12:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 13:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 14:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 15:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 16:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 17:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 18:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 19:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 20:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 21:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 22:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-06 23:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 00:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 01:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 02:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 03:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 04:00:00+00:00,BE_NL,physical_flow,0.0,,,False
